# 2theta(deg)  intensity
1.880526929435823114e+00 1.361823242187500000e+03
1.882587780865341509e+00 1.361978881835937500e+03
1.884648632294860349e+00 1.362518676757812500e+03
1.886709483724379188e+00 1.361756347656250000e+03
1.888770335153897806e+00 1.359043945312500000e+03
1.890831186583416645e+00 1.355514770507812500e+03
1.892892038012935485e+00 1.348773071289062500e+03
1.894952889442453881e+00 1.344312255859375000e+03
1.897013740871972720e+00 1.340127563476562500e+03
1.899074592301491560e+00 1.334234741210937500e+03
1.901135443731009955e+00 1.329359619140625000e+03
1.903196295160528795e+00 1.323824340820312500e+03
1.905257146590047412e+00 1.317485351562500000e+03
1.907317998019566252e+00 1.312111694335937500e+03
1.909378849449085092e+00 1.306960693359375000e+03
1.911439700878603487e+00 1.302318969726562500e+03
1.913500552308122327e+00 1.299315307617187500e+03
1.915561403737641166e+00 1.296777465820312500e+03
1.917622255167159784e+00 1.294521240234375000e+03
1.919683106596678623e+00 1.291672973632812500e+03
1.921743958026197463e+00 1.288775146484375000e+03
1.923804809455715858e+00 1.285502563476562500e+03
1.925865660885234698e+00 1.282242065429687500e+03
1.927926512314753094e+00 1.278808715820312500e+03
1.929987363744271933e+00 1.274871215820312500e+03
1.932048215173790773e+00 1.271214843750000000e+03
1.934109066603309390e+00 1.268355102539062500e+03
1.936169918032828230e+00 1.263557861328125000e+03
1.938230769462347070e+00 1.260109985351562500e+03
1.940291620891865465e+00 1.257277343750000000e+03
1.942352472321384305e+00 1.255171997070312500e+03
1.944413323750903144e+00 1.253962890625000000e+03
1.946474175180421762e+00 1.250957519531250000e+03
1.948535026609940601e+00 1.248319824218750000e+03
1.950595878039458997e+00 1.245768310546875000e+03
1.952656729468977836e+00 1.242390136718750000e+03
1.954717580898496676e+00 1.241786376953125000e+03
1.956778432328015072e+00 1.240526000976562500e+03
1.958839283757533911e+00 1.237890258789062500e+03
1.960900135187052751e+00 1.236128662109375000e+03
1.962960986616571368e+00 1.234259033203125000e+03
1.965021838046090208e+00 1.232785644531250000e+03
1.967082689475608603e+00 1.230492675781250000e+03
1.969143540905127443e+00 1.228429321289062500e+03
1.971204392334646283e+00 1.227453369140625000e+03
1.973265243764164900e+00 1.225170654296875000e+03
1.975326095193683740e+00 1.223512817382812500e+03
1.977386946623202579e+00 1.223346313476562500e+03
1.979447798052720975e+00 1.225641967773437500e+03
1.981508649482239814e+00 1.230210327148437500e+03
1.983569500911758654e+00 1.237531738281250000e+03
1.985630352341277050e+00 1.249648071289062500e+03
1.987691203770795889e+00 1.265653442382812500e+03
1.989752055200314507e+00 1.287158325195312500e+03
1.991812906629833346e+00 1.317695922851562500e+03
1.993873758059352186e+00 1.355324584960937500e+03
1.995934609488870581e+00 1.396070434570312500e+03
1.997995460918389421e+00 1.437877685546875000e+03
2.000056312347908261e+00 1.480678955078125000e+03
2.002117163777426878e+00 1.516218261718750000e+03
2.004178015206945496e+00 1.538732543945312500e+03
2.006238866636464557e+00 1.546708251953125000e+03
2.008299718065982731e+00 1.543278808593750000e+03
2.010360569495501792e+00 1.525311523437500000e+03
2.012421420925020410e+00 1.496460205078125000e+03
2.014482272354539028e+00 1.456125122070312500e+03
2.016543123784058089e+00 1.412866699218750000e+03
2.018603975213576263e+00 1.373605224609375000e+03
2.020664826643095324e+00 1.334299560546875000e+03
2.022725678072613942e+00 1.297007690429687500e+03
2.024786529502132559e+00 1.268827880859375000e+03
2.026847380931651621e+00 1.244168823242187500e+03
2.028908232361170239e+00 1.223137084960937500e+03
2.030969083790688856e+00 1.205202148437500000e+03
2.033029935220207474e+00 1.189224243164062500e+03
2.035090786649726091e+00 1.178607177734375000e+03
2.037151638079244709e+00 1.168265625000000000e+03
2.039212489508763770e+00 1.160803466796875000e+03
2.041273340938282388e+00 1.154902099609375000e+03
